Gene_Symbol	Day_0_R1	Day_0_R2	Day_0_R3	Day_7_R1	Day_7_R2	Day_7_R3	Comments
GALNT3	2052,1282780705847	1765,2178765220947	1601,3308990687772 	592,3314987558551	626,8887259836263	646,8769631209354	
GALNT4	420,1303117585353	360,6894087201174	344,2243571173818 	371,4259361493025	332,71817892866176	347,7884234268092	
GALNT5	9,156173855178924	20,96058284623328	15,1542068951622 	17,13045003200165	15,146904713427974	12,59338165233552 	
GALNT6	4923,956938459153	4243,2250173209295	4156,987543088192	479,4667943911713	502,45487758520585	525,0961411694359	
GALNT7	9257,312740292322	7810,763531712021	7747,260162509395 	7466,317134438139	7583,621741111885	7877,568318420844	
GALNT8	24,022404794677385	20,269763145530824	24,288210967916434	16,47781910064137	15,277792521137215	7,911009857797184	
GALNT9	109,30963174863466	102,61914079189947	112,17139482283851	71,42748001659152	43,38489827641856	75,36655076710477 	
GALNTL5	0,0	16,660560616193386	2,6146815870942386	1,8584212321878792	0,0	1,3777238317045928	
GALNTL6	11,156909344531236	0,0	17,11875622197358 	10,277874510204692	0,742171103142045	15,768147302124166	
GALP	14,2174567249036	16,591416947242553	4,482193811132987 	0,0	1,411391886515496	0,0 	
GALR1	9,295352636833195	4,018072014019541	0,0	2,2516771206787527	0,27778715843049895	0,0 	
GALR2	11,641708797480582	7,4897000237179645	24,273924233381035 	8,505749370124498	15,205022156177119	17,701635738087536	
GALR3	1,5377228564783296	7,372471497868485	0,0	11,832068671884263	2,5269789345859346	0,0 	
GALT	1292,5156304081527	1150,759438193633	1084,1344260136725	1053,0258757527615	1058,5331773196685	1098,8505946538467	
GAMT	1488,0781427172637	1292,5520670640547	1201,472254033851 	1235,2702566160865	1256,6976501698143	1323,5175421457097	
GAN	1130,6576125431495	870,1146386006614	915,4956907904818	639,4865929466011	619,3136287570316	688,6403876246212 	
GANAB	45863,98083395562	40612,6218535611	38723,22681350361 	37451,740339120995	39700,009091200234	41076,46551941008	
GANC	1646,3400430231102	1412,5512330649437	1404,012627374475 	1322,6914141060881	1440,9785355107683	1445,799836448764 	
GAP43	52,23550260284235	52,78895430988574	42,691315423132345 	60,597375219962665	61,08237880775354	37,50508085635718	
GAPDH	160541,07183723187	145544,1034800168	134835,23584231027	77115,64012273929	78619,56178692923	83804,88290996417	Important!
GAPDHS	404,3874589062752	384,88125828824116	382,04217583059966	267,09798105309864	284,50405043789704	262,7415511254602 	
GAPLINC	3,1205389398414725	4,37476055828734	0,0 	24,929572685518732	24,41876863221606	44,0799017257533	
GAPT	26,990878380573392	27,21933315746263	4,44661437558134	35,05809971103808	17,23968547913215	38,053265848510435 	
GAPVD1	8878,635209207736	7574,561631481078	7407,670350521679	6612,014474756596	6465,499603501003	7014,854266888412 	
GAR1	2893,766400935568	2554,939021565718	2321,318741219497 	1646,6747197674817	1569,486189293724	1819,2241203305655	
GAREM1	970,9986298831091	849,5865742188862	827,6645860719826 	284,25973388024585	315,6263042565783	301,82295256319253	
GAREM2	86,46073180241683	98,30615906505534	74,79614074645752	131,00961962087018	121,49226136309797	123,07194207608926 	
GARNL3	730,5705701731786	604,5750256058009	563,9101575883785	845,5955480913074	949,0633335339642	937,2312261264885	
GARS	17186,470392760217	14331,030194098907	14413,892418138872 	8701,504562482169	8293,40755905362	9205,763536826002	
GART	13547,051084898054	11274,47683638649	10916,57923525235	8229,292673650078	8109,758356935739	8739,344537203611 	
GAS1	1,6413343878604643	0,0	4,204208166981708 	4,2904326994481945	15,876945531175878	16,59271581793903 	
GAS1RR	23,101578501278436	9,193445698547645	0,48315082824538713 	13,498531250289727	12,887703483000733	26,767774069093626 	
GAS2	105,29126958448072	99,04105927906076	90,55894184659417 	119,77758713158279	116,70535405105942	120,22387031320315	
GAS2L1	1980,4365303103486	1701,8386059716393	1631,1193003337366	1138,3876350571102	1166,2472930995991	1135,0315315755631 	
GAS2L1P2	14,0133398026889	17,641777038177786	0,0	0,0	9,970287868836893	9,130572077150275 	
GAS2L2	10,73237349852143	0,0	8,55567018183168	6,295181122130085	13,13215460513486	13,595292685710548	
GAS2L3	2511,126300714132	2161,395561739232	2130,4569486238765 	1091,8157418574654	1202,0848161680956	1208,268173759172	
GAS5	14448,581561532192	12756,412238281451	11598,290747392808	9842,079234947108	10387,343420300114	10737,408203885161 	
GAS6	786,9287123838358	666,4332729704446	593,2567679975001 	700,1939746509013	818,4519007941208	803,211196902366	
GAS7	129,19626788479164	124,00885994891873	129,46657071905918	139,45666353635283	138,10271709382096	158,80378038799833 	
GAS8	2451,428891305745	2098,966913546539	2000,56857899308 	1505,363490360854	1502,8407578057042	1607,9285016996741	
GAST	7,055324470592355	7,566551643682553	0,0 	8,336765626039604	0,0	0,0	
GATA1	15,917377928500951	17,554761434807418	15,512888962416877	13,84334660747621	10,147057167122089	19,89685164287305 	
GATA2	491,45212262828596	438,40601635606237	410,9026244041635 	481,19915583365713	471,06377328603435	492,5020251097694	
GATA3	8,761443993329133	2,0537385689077685	7,560651735010388	5,070959362139875	0,7954120576838515	2,152303113822932 	
GATA4	8,216771956447007	6,829324359824975	3,571501496230157 	0,132664819671028	0,0	0,0 	
GATA5	0,0	7,840806740027903	5,937090081883713	2,3314701834879816	3,099855673233796	0,0	
GATA6	515,5455243403045	441,3390505698432	463,2958980869206	464,80148386444614	527,9534230789197	544,4016973422141 	
GATAD1	2976,925965268875	2460,0522739516477	2359,7482314091685	2381,0011527075353	2473,0672590063473	2656,737183491125	
GATAD2A	5397,439627896515	4739,527434624363	4474,862889333272 	4005,4185213886026	3994,262409532566	4288,556025784441	
GATAD2B	3569,472005084612	3166,511003333507	2983,822201368738 	3041,7617988597704	3093,9181930913533	3201,1562051325313	
GATB	1843,0680010787435	1621,1763611889735	1552,1650779845495 	1589,801821834291	1578,5317564912386	1664,2523643015065	
GATC	3061,0822414206086	2745,9048335258262	2584,6782305760885	2593,3059595563586	2596,6095094048815	2771,5646059412843 	
GATM	523,5489124112781	477,7539599611115	436,9095665740908 	351,4635368218205	445,61159597507856	463,28986178550815 	
GATS	2026,6632103787765	1669,1400059180103	1614,8383919245541	1138,1612546711704	1239,1131094182638	1291,580204608138	
GATSL2	1163,48969360648	987,9489518610238	924,3223337309345 	769,8928797904873	831,227416215717	812,3527731412868	
GATSL3	285,40064514426103	188,25449013132481	191,0150017879656	95,73792576889366	97,29970664900937	118,25125472170119	
GBA	3713,8229747414375	3174,307353660582	3076,96873901179	5099,217643965982	5359,474888281303	5570,998594146452	
GBA2	4056,65837346438	3572,4241345399196	3363,7572708222706	3509,601606243727	3804,028839967801	3825,652464437514	
GBA3	280,14006317648494	269,96401370576467	230,45268577259563	187,9133332481837	231,41735272791018	201,82848738878266 	
GBAP1	283,9893771818563	265,1986314759231	275,2903136432723	388,27231956713536	439,48166260924614	419,34534816762493 	
GBAS	4208,143977745076	3542,6251863500456	3376,4832480596724 	2570,8385232886035	2759,6678548327627	2787,468558103914 	
GBAT2	25,092567760293605	26,97302838226217	44,354164644151155	40,08257858123733	57,49506947150093	45,36106435948231	
GBE1	3033,508889751869	2748,5202830154703	2545,8292467806473	2923,6591345168204	3013,491849881164	3163,568789898807	
GBF1	3467,664963204454	3030,4813286067474	2966,9919501661516 	3204,186807883464	3189,5417370514688	3377,0845242555188 	
GBGT1	34,26494341292651	23,198823304943197	18,089671659071126	57,3900933778432	37,58070474384826	37,28829078317411 	
GBP1	296,8039773467589	254,9416792181762	231,0310266141652	1326,6545315260141	1310,7356500173503	1456,1056301980707 	
GBP1P1	24,145913750999725	27,774811452067738	7,679717657759086	6,847690580768335	14,415071746802509	21,469450486269128	
GBP2	721,6498978804402	589,7815200001972	522,8214752436318 	3051,870829694293	3201,2576758958558	3234,7017245910147	
GBP3	1918,7314055501042	1571,7963090290464	1535,129648134923 	1309,1596894653126	1242,0808920304096	1363,9792724433967 	
GBP4	319,4012188475348	283,66196695508273	304,07415261856016	297,56433572336107	312,7418566844465	338,8759110431035 	
GBP5	2609,8012169113335	2200,242058199465	1994,012514352217	998,4773900980773	1038,7813484558171	1121,1481766114957	
GBP6	867,3411049466403	693,0736071364356	693,4080221436092 	186,66845877776478	183,64257271098063	190,19454958057838 	
GBP7	11,84873291572705	15,123623942062785	12,583859149862501	12,51765330147921	3,225343151958498	9,16998042901282	
GBX1	17,783866607294364	6,591806153532272	4,773796277503416	3,806320310671473	0,8790127126860757	1,0192367022613198 	
GBX2	41,92230266373359	47,44966318159281	38,69131362609566	38,7107173704814	49,098852991764915	47,85237462853682	
GC	13,722228339536157	15,486372722437403	17,58661981248725 	27,3634398412184	17,29682167884473	18,60912698730248	
GCA	2595,7140472176716	2293,423788027272	2187,974219960745 	1402,2766067925727	1572,267933174357	1447,521914014657	
GCAT	406,5790965090043	340,97441269652313	307,6740001568652 	330,9888506438567	323,7136641378829	356,51221723844117	
GCC1	1939,9216323887613	1598,9654470682342	1539,6795162512371 	1218,9035150505729	1273,4362487675417	1385,7889745395762	
GCC2	3402,2489287910403	2883,2559111932833	2838,0746784337775	2334,985604669895	2288,4880597376323	2454,5213712964246	
GCDH	565,9350401780671	561,0499471363304	437,28784097593984 	405,70642247014825	403,62791241071346	441,31190242460167	
GCFC2	1859,4166818334097	1730,765382377401	1671,6373903508668	1612,9973976765682	1641,9675176924356	1737,552027799475 	
GCG	9,12956075505034	11,49698903906417	1,3295338286766742 	0,0	6,811511730900421	6,722268446590676	
GCGR	244,7470965130339	221,38172975709588	190,45264664111784	459,7356153160618	473,14488013847523	443,01296096679425 	
GCH1	1823,0116096792	1507,5332964888605	1477,3986462239598	449,1873997173731	433,01184164602597	419,2866973026187 	
GCHFR	1369,4246279610686	1193,1173374076732	1019,7261287789408	331,35814559747706	347,56951238267516	353,4891238800919	
GCK	8,454343275102078	0,0	0,0	15,063274342440089	5,006528155993469	13,452989331220179	
GCKR	4,9809874086765245	0,0	8,642179586563607	1,8328906106062317	5,585716325420936	0,0 	
GCLC	5907,680061001585	5307,261123128344	5291,8104008927 	3148,139179038908	3216,7172475129937	3181,9940791109307	
GCLM	2484,668827779166	2128,927553687853	2040,5134232191767 	983,1842666540127	1083,4495680126358	1064,0450282259237 	
GCM1	98,74747364538221	84,96167778854047	69,0523357221815	45,852885114713395	62,705275549241804	65,34786866766339 	
GCM2	6,031661658665782	0,0	7,895813608237393	9,194491698148854	3,734122019210309	0,0 	
GCN1	11682,812986915707	10034,163905808224	9830,11429960972 	10398,488818275004	10708,626381581935	11463,34891219007	
GCNT1	9566,566537744306	8122,939479308531	8063,530489191117	5174,383673902502	5130,356264831089	5591,240255797988	
GCNT2	3187,182135134577	2684,32847172581	2579,8106677602077	1216,1052222446162	1109,913743999248	1231,7312825889644 	
GCNT3	192,91883983744202	150,45978045522585	132,94761342623556 	33,08776819779021	45,84477443381638	52,96115662700522 	
GCNT4	14,070974494074424	8,148577894815581	0,0 	0,9409593959609541	4,863243741123023	12,813064411199177 	
GCNT7	34,87600578109056	33,229984352567854	21,441666908232214 	29,254736854111016	50,904636299316834	10,476566663138252	
GCOM1	367,1192042292175	247,95338031940796	253,37051307145092	118,04586536907203	166,68698634453855	210,76836212962732	
GCSAM	130,86222573396682	88,83601000067252	62,450077196322724 	39,200129351366755	35,013528223706224	43,73040279844637	
GCSAML	69,98662111722791	49,043131232869015	53,105694346894474	63,15927397665921	54,78322778595238	61,22326391341326 	
GCSH	5074,69297307557	4449,78321120371	4408,572501387979 	3097,858430893821	3062,3111043534263	3243,836987747374 	
GCSHP3	119,00327754500373	88,12826150489533	104,17396150121566 	160,51512356324113	155,120876809052	170,7955521011559	
GDA	11,538352267061915	2,5749469052504157	12,031170120881209	13,00816228831758	12,838995017011444	9,124288331609511 	
GDAP1	1230,9053815250732	1179,6199826122581	1136,5922738387192 	1208,2575470491163	1121,848467543395	1280,9903815395435 	
GDAP1L1	12,382279639144294	10,84008900776177	3,8661175708716793 	0,0	5,492472866081378	4,193168832243108 	
GDAP2	1468,7449303665546	1331,7233919008759	1264,2032193492464	1012,8513038980664	1047,0344587304244	1156,2060888139329 	
GDE1	7587,120045787933	6512,592340988521	6233,793188822791	5127,994874977122	5160,854297720885	5481,378170302501 	
GDF1	30,7442107663689	20,464872743087675	28,868097666266458	46,02918963694525	33,093435650076614	45,164987104390924	
GDF10	0,0	0,0	0,0 	2,4461029306296416	0,0	3,0222950634078196	
GDF11	578,3378890654417	518,7218689975748	470,9266996958449 	1022,0303490208855	1043,8278154114116	1126,6888588011957 	
GDF15	1237,0864376110594	1090,6353655132584	963,7583665286887 	340,4745257864087	338,66189464902	287,53491041124363	
GDF2	0,0	6,599347281998368	2,6453097363149642	7,62635529990545	0,0	0,0 	
GDF3	0,0	2,3882513185051533	0,0 	4,841383191599576	0,0	6,531562047244083	
GDF5	17,75417746604431	15,19269843988604	12,22029327795849 	37,09904362905846	47,00003457901933	34,95534782167454	
GDF6	0,0	0,0	10,535518688088667	4,68197329950295	18,175592143936075	14,626840368164316 	
GDF7	27,399677797863667	28,928029808148608	18,390630571926707 	29,72604088956531	37,88808952156576	35,46627076687122	
GDF9	82,57255831809721	63,98200354402467	60,49428953446035	36,58096362075986	24,694040746864058	56,731932622982114 	
GDI1	9057,149803204493	7755,645290798723	7281,158212131257	8798,132886495441	9368,175599697726	9554,440405663832 	
GDI2	10456,573467325245	8908,864320408888	8591,553896739853	6397,6679346779165	5936,102083049765	6519,869650728022	
GDNF	45,91957806776415	35,174717176748985	53,425989146037345	37,356558119661415	38,39344952515045	41,51758610455772 	
GDPD1	578,8476604990107	436,8548257831251	442,9621593288204 	300,7946335766605	309,6625014683558	266,2913853569966	
GDPD2	44,77777785176053	29,234076411571223	38,765003099308245	39,76686661837505	43,40522365249977	36,77211403412862 	
GDPD3	338,25300646671553	351,8996279807037	283,6838202980243	102,63781685974025	68,33777524052039	87,88887546779574 	
GDPD4	36,7793610836748	3,9057077826240096	12,484366377078825 	5,785647868928123	5,345513055743589	8,331759745439799 	
GDPD5	1475,7771245188876	1223,5868483535132	1147,3576920552716	436,28351611667034	456,76509496999347	468,04606975838493 	
GDPGP1	156,4670928196868	110,3368450988213	100,90830225224325 	97,03614937255476	90,85671242724048	97,41645092680992 	
GEM	1164,0910511573002	958,4148271949437	927,7073710419982 	860,5579453063085	864,2966782146897	896,6789130948114	
GEMIN2	2221,6289883007053	1909,4805271644254	1894,26989459061	1034,7931455783962	1030,7572850719419	1109,9795599584454 	
GEMIN4	2838,80122865797	2461,4195541998242	2373,05579472003	1868,0538597455302	1856,7880286038812	1960,8181468500393 	
GEMIN5	3781,472144588933	3247,2132738030377	3165,921517067092 	2699,24362860528	2603,564281526813	2903,956788006145 	
GEMIN6	1044,9037500994364	895,0986204775314	835,1612780770563	593,7258150447358	670,7202029475659	682,3160316838856 	
GEMIN7	972,2359847066718	773,6563476092942	746,8711354605396 	687,6031642869607	665,0348689534128	747,0417026704893 	
GEMIN8	917,4931090663117	723,149549625025	647,1438187765954 	755,5803953332359	706,0090865087017	769,696558841686	
GEMIN8P4	104,39119471698974	71,38171457753849	81,12984642826488	57,664673903490915	65,00201927400816	67,03173814300496 	
GEN1	2926,9048283907973	2468,970296435072	2527,519393114295	1848,961137241728	1731,9420241659047	1978,5342789592146	
GET4	3662,2356774046966	3114,1633909298203	2994,004627115241 	2314,846898966263	2510,750996483858	2536,0338902436065 	
GFAP	54,954928985787326	76,60820361910599	41,8799485009022 	30,90258615649522	21,9547466582952	26,045886892045843	
GFER	1603,478158112576	1447,4787754924928	1263,5843492629028	1026,2838580231569	1073,5848162175846	1073,6066780475023	
GFI1	110,06499464427631	57,22286832175679	83,20075507422432	35,28345423856016	37,33923983321944	38,73848141257068	
GFI1B	32,097135834905124	26,696883159797565	15,392506418268908	26,602934035074394	44,34878509827985	12,555250413005526	
GFM1	4831,328152921174	3987,005131432117	3977,5852120068203 	3251,338722564771	3598,3002724960475	3485,581246653991 	
GFM2	3173,3186367867424	2736,050763810553	2581,111667304532 	2809,327936381314	2821,5822113465338	2871,834764881105 	
GFOD1	0,0	9,554280731707285	9,339203937006225 	14,942049750129916	10,103139220184863	3,5900168622004136 	
GFOD2	2267,8759836573477	1946,7256115775567	1869,3423100313055 	1055,5179941909535	1116,5111712451694	1104,2574696854572	
GFPT1	8840,428028880686	7578,3135670222955	7176,661819236698	4510,689038495013	4773,692351587416	4837,200815666025	
GFPT2	587,444496341024	474,47837665174256	458,8740601276463	733,9947614474121	777,2812095908505	801,9022740584904 	
GFRA1	0,0	5,381188444526541	0,0	1,5576077225084308	0,0	3,685795679144824	
GFRA2	0,0	0,6504986763034747	2,5899606939983477 	1,4635751442608227	7,276516286733167	0,0 	
GFRA3	3,258180506588661	11,885959858837955	4,2060825310631005 	1,7846194081280544	0,0	3,557044080394958 	
GFRA4	0,9379025062565514	2,1214484593082514	6,715400951868049	3,241306203062238	5,075194392838204	0,0 	
GFRAL	3,7519441124739945	8,41024265037715	4,691137183570985 	10,310283277924993	6,730082217791472	8,52299060079904 	
GFY	0,0	0,0	10,274320218978202 	3,265437583568374	7,264241388922117	0,0 	
GGA1	4277,415381521628	3789,437657635672	3460,074251527381 	3992,392767110307	4102,598680129961	4232,377154555471 	
GGA2	4414,193829301518	3799,0709790066157	3631,568317566453	4960,792446820581	4956,8192882486555	5116,887200154565	
GGA3	4822,001586859259	4120,747289341803	3926,4869907657353	4194,332317248804	4476,626401996439	4506,4565144299395	
GGACT	373,6984288459808	333,1218492600652	318,8396863870251	349,3210729208173	324,00709125398146	347,02939331147587 	
GGCT	6161,8138879975495	5188,110817056474	4917,802505489662	3703,990059542652	3677,588786858955	3952,601538125849 	
GGCX	3784,1875978797943	3272,285461771035	3046,427933075709 	3007,696375240726	3055,924612186332	3237,500538449101	
GGH	1797,8355337062196	1602,4012897576174	1468,139834840071	1154,9437255848622	1219,0356045095332	1289,1123806341773 	
GGN	66,36194857166382	55,03905251021677	27,41859623111619 	97,05090080508374	114,80801944346489	101,38985192333817 	
GGNBP1	0,0	20,258582796338636	8,670164414697759 	0,6879870381435144	3,3150326152664524	6,982446176164575 	
GGNBP2	6723,783255649517	5908,513865362065	5584,696750598019	5338,121242074223	5444,559481443967	5696,567488463587	
GGPS1	2130,2293011042707	1743,454480847741	1750,341543780108 	1459,6729335047496	1400,6142994025772	1485,4417014393891 	
GGT1	727,1150969452156	704,8644047318868	620,8626441860412 	1198,6657299710994	1225,6000777629197	1234,637669586382	
GGT3P	371,2540289764554	318,2337078371687	318,75483712997664 	700,2936020395601	705,9713362341103	752,2511503513516 	
GGT5	299,7046380467399	260,00134743311173	235,31329872511782	119,64692052319258	125,85562166795519	137,8836576572494	
GGT6	38,29788782361305	44,127830852262655	40,332346717123244	38,61433327308552	40,51931995982281	33,42791648126217 	
GGT7	989,2205802828487	889,3834423265024	795,7710429535424	1944,1867706414316	2165,2154838849933	2116,38068752103 	
GGT8P	1589,1001168135156	1370,983379856512	1302,9550528872358	2178,985128085088	2445,651585336051	2540,1293114662053	
GGTA1P	0,0	0,0	10,139636262221595	0,0	5,3402889214860245	7,429471093158887 	
GGTLC1	24,79327230170628	30,43254299167369	20,2191488741727 	50,58445187393756	59,223700978621416	35,97773214761799 	
GGTLC2	11,406709835220353	14,936156352883792	19,758879119797207	15,399035432457536	23,48344046036766	15,817580390675307 	
GH1	2,9363482970145687	8,92878497264817	0,0	0,0	5,530770492012522	0,0 	
GH2	1,592551004238067	0,0	0,0	4,679239757527195	0,9006616809121634	0,0	
GHDC	1093,047695847698	920,2896245338956	889,1799186122483 	1215,1174206626445	1208,295276073159	1259,7503551416755 	
GHET1	672,0166806594116	590,5055553789975	636,2142835590671	657,0078783862918	755,0145676191593	753,2253317472104 	
GHITM	9962,263925860922	8604,731064359099	8232,89689110167	5702,943991879155	5491,24359383142	5884,91682548479	
GHR	196,84099192950129	175,5340280613422	170,87990337768704	803,8825908244836	838,314143914796	832,0160067820705	
GHRH	16,484753717084295	1,450946660195104	0,3829203730261108 	0,6840606818827691	7,761198729010668	5,7931887791375285 	
GHRHR	0,0	0,0	2,9895065995736405 	11,184331919205732	6,348993190742733	6,940941703217214 	
GHRL	27,565968494371315	28,944339727336533	10,753594023523764 	14,500384648764454	16,541149889635705	5,083023379268597 	
GHRLOS	74,85379185675023	49,700399108947195	42,49777954000352 	53,40511104772132	70,98525667546414	66,72892838560024	
GHSR	0,0	0,0	2,048001214593267 	0,0	10,836572173794924	4,05689763033796 	
GID4	947,0896572564611	774,0460546436843	802,2586729978783 	830,1939032745688	797,2408912349335	914,7393678759742	
GID8	6105,340373943386	5215,528646677507	5291,860519896731	4016,437054774532	4193,011099655413	4364,910326415124	
GIF	9,935717859068845	2,3818388971089037	7,949933269478786	0,0	1,8149866509931547	5,4611541738055545 	
GIGYF1	4771,650076093224	4353,204400377776	3969,935987946266 	5575,8134330750145	5872,343125626928	5742,700580588357	
GIGYF2	6540,917830967206	5504,14640211004	5160,243095125829	4848,949518060713	4874,34999982065	5060,275591216089 	
GIMAP1	30,443810651407986	33,12084050868489	24,219837291189613	34,013832110547646	31,906727087772865	30,49539168117874 	
GIMAP2	5,0388635106529716	1,9108754153588183	4,182292515345775	11,867099149437662	11,360852747370277	4,743414479920595 	
GIMAP4	3,7657995019493167	0,0	0,0 	0,0	0,0	0,0 	
GIMAP5	9,052290988070817	1,1803771405026635	2,370775714969003	3,2224376638059766	0,1671926960049541	0,0 	
GIMAP6	5,446004297409494	0,0	0,0 	7,7992466580757664	22,59764410943097	0,0	
GIMAP7	9,288182261899724	11,091288200398871	14,209531520764674 	0,0	0,0	1,7887255280134582 	
GIMAP8	0,0	0,0	0,0	8,819852932921517	7,149470821533582	0,0 	
GIMD1	9,594301596018754	1,773035505296725	4,737104809151726	0,0	0,2134919318916302	15,630103864455887 	
GIN1	588,5247931910736	505,1389215969485	466,32776683272306 	385,07225938055973	360,53641505096385	394,7624849426456 	
GINM1	1605,8472708925701	1412,2581003111832	1383,010857341567	1461,7976859844223	1493,4432847108635	1640,7362610873367	
GINS1	5238,743922612721	4776,418310433688	4631,389318063374	2769,8975953912486	2906,487887438564	3060,3975198534654	
GINS2	5135,724439916343	4550,665166924041	4301,119751764964	3095,4723285326127	3091,0339635427945	3093,6107433433094	
GINS3	1668,862340980338	1438,6500351779534	1432,3192009370723	1320,4702852233524	1301,8924035192879	1495,5816749529395	
GINS4	2839,262610248734	2508,7058405463363	2306,4696866847003 	1774,3513922993534	1872,7553832466651	1887,8492557326592 	
GIP	7,8259462738777525	0,0	0,0 	0,0	0,0	8,280044024944484 	
GIPC1	7173,083047729124	6454,68544642222	5966,527532973313	2581,811788117865	2723,2156505092125	2702,8643013718142	
GIPC2	0,0	5,543698705584448	0,8680887018755792 	4,087208559068381	8,061769895517358	2,060371790037036 	
GIPC3	0,0	8,087107803248301	0,0 	14,730661503796146	10,6953290336638	6,278101498427889 	
GIPR	686,3014998405527	635,7144225753115	493,3341872493647	1260,4060583380174	1462,732152844801	1374,0169893113618	
GIT1	8267,840367981045	7102,6066595070915	6690,051207087819 	5834,318539035454	6332,907152663341	6484,240026720343	
GIT2	2269,5630381019864	2055,704329497207	1858,7989230060589	2453,196386455016	2451,261923830953	2646,0025382766257	
GJA1	0,0	2,0099873046433756	13,658854382754058 	27,8971245205653	13,922092671847214	12,024274462857976	
GJA10	9,754789503962769	10,589283428567681	11,077913280844898 	7,375531680773378	4,16285361871121	5,499052505615037	
GJA3	32,945176535207146	18,124167948245862	27,830854902562432	93,69230888579168	84,30164164571697	105,72693393839526 	
GJA4	0,0	0,0	12,676136423685842	1,1716929116298807	3,6239602213456528	4,037057144033355	
GJA5	9,526213541763548	10,87283672348887	6,950811559648138 	4,7695535468935475	3,6874283470166347	0,22885999816727917	
GJA8	0,0	0,0	4,223279222162942	0,0	8,414030952178415	0,0 	
GJA9	0,0	6,686102933937777	20,11695809342562 	4,675484677050825	9,578860199057276	11,55595487193643 	
GJB1	0,0	8,89951344819093	14,90710440736434 	0,0	0,0	4,7735135016646915 	
GJB2	309,47010867951775	241,54419975415448	269,78882562678126 	51,9472534445427	57,76998340261686	52,92318595998761 	
GJB3	728,6462266626199	663,8729359881768	558,3131172304402	147,52972052420535	150,02733573257282	163,893426381938 	
GJB4	15,060687404492052	3,246065804308367	1,1323425645472542	0,0	0,0	10,265652274054043	
GJB5	47,116956974432874	49,272321992857066	51,670287808440456 	25,32213955354766	6,845148114016911	12,248743785089239 	
GJB6	0,0	0,0	0,0	7,589626773263852	9,27751571754876	5,48274829653769 	
GJB7	8,767535028956171	27,851079395854267	16,004591600112754	24,663812808361378	19,185996183388617	33,399879167416834	
GJC1	147,12595905390282	164,28279938133556	163,47616682900824 	146,5912774358891	130,1704561902889	188,84459570914188 	
GJC2	10,552463966946625	25,856472953656173	31,367205933199024	38,803031090420774	26,986524459993866	25,711199404568667 	
GJC3	40,85977598624777	40,493715685916584	38,945929951627704 	40,00597242647607	42,8237317288229	40,72305479565337	
GJD2	7,89991722058038	0,5278574881673326	1,475753395523389	1,6516520685540237	4,128215152202722	10,601099511862525 	
GJD3	683,3433923789962	628,3923822012225	518,7285718902267 	395,0078475298798	423,35437865415497	459,7621693164556	
GJD4	41,54272459923057	48,56305981914239	40,309382589255975	44,51234512499453	45,835454054491166	39,23849679704546	
GK	433,1888918300655	384,89949055395107	384,44225995946624	436,7813639988871	453,84410945067333	464,04549956144723	
GK2	0,0	5,73418778327681	0,0 	3,2853738809764277	0,0	1,485931823263471 	
GK3P	42,45573375093743	23,086819121656102	52,33002173900377	27,23342623156273	19,689315389343054	25,601132687223764	
GK5	1710,4236299249856	1481,826842465563	1433,1564920130265 	1013,0059820833424	1060,7842664661744	1122,653085722457 	
GKAP1	133,6328103070543	127,77521772038943	107,76193855874646 	93,04278503357928	115,39371762437565	122,69888493199454 	
GKN1	4,368464782824818	3,8084784657271786	6,465269097151694 	0,0	8,648498093804156	0,0	
GKN2	3,8462793017067907	5,636624575777065	0,0	0,0	2,11371952947483	0,3560834143943471 	
GLA	1606,509554293108	1385,463488611998	1346,3220027918508 	969,9831766220507	934,4617634905385	1032,1766878523813	
GLB1	5173,363327742572	4480,467170907454	4283,28498401211	5539,21021296714	5645,8663961668535	6011,211906468832 	
GLB1L	627,9383600604895	483,42147981089613	457,96278728520304 	535,8179916534403	579,6674397129364	613,6791056845357	
GLB1L2	2974,1718368572238	2521,410882189529	2365,329828531974	3227,0778929988246	3187,242316675749	3359,9156286122543 	
GLB1L3	19,07729207258091	9,261127186704524	15,232819977710763	7,9747086339039885	5,233224132850484	11,652695461184539	
GLCCI1	627,1779658193843	518,1176457194831	494,18619460053424	597,2993067710365	558,9316428557119	620,6803650883595	
GLCE	2633,7267277909896	2249,0149990141413	2200,3642044056464 	2094,8626061275922	2135,4450072259438	2141,7410613869592	
GLDC	96,83482680650768	127,30152676300727	88,16399083258037 	71,9036148054874	71,11438161323146	60,48486336655807 	
GLDN	52,97431110669595	59,33782700591173	32,1883058922016 	324,7670838914934	297,26752696533686	294,262954813586	
GLE1	7348,07368089043	6297,6604645346515	6331,8529080965545	3943,746143839154	3984,0610334148387	4138,942770880571	
GLG1	15423,853915628919	13512,967569423092	12922,69171091846	15008,931648746038	15681,226406369256	16412,253997784057	
GLI1	9,424820359847685	3,4544291915662138	20,00534448776545 	4,452246230289391	15,385866201336595	9,97863088710941	
GLI2	5,839618578658953	0,0	0,0	1,5822229869234816	7,196101500527755	4,172882936021383 	
GLI3	658,5286122146678	529,9307610681537	523,5891140138366	1363,5476546844754	1436,2710081485416	1501,323965837101 	
GLI4	947,2194701310242	892,5380519949814	783,2886754117947 	1130,9276179250821	1230,9017515740998	1241,1393699175999	
GLIDR	1219,6779209395088	1011,756712785777	979,5206108279556 	1109,0149599726838	1277,467150157461	1284,4428999611357	
